"仪器信息控制器"
"设备名称","LiquiSonic Lab"
"编号",36916
"固件版本 V110.",40.354

"仪器信息传感器"
"固件版本 V210.",10.169
"编号",50627
"错误号",0x11030000

"温度T1",20.249
"温度T2",20.194

"产品名称","氯化钾在水中"
"数据组号","38.005"



日期和时间 ,浓度                 - 传感器 1 (50627),第二物理量 - 传感器 1 (50627),温度 - 传感器 1 (50627),声速 - 传感器 1 (50627),错误号 - 传感器 1 (50627),温度T1 - 传感器 1 (50627),温度T2 - 传感器 1 (50627),渡越时间 - 传感器 1 (50627),标准方差 - 传感器 1 (50627),dv/dt - 传感器 1 (50627),dT/dt - 传感器 1 (50627),Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,
2025-01-06 03:40:59,8.82,0.00,34.47,1576.88,0x00000000,34.481,34.430,7124.3,0.434,-0.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:41:29,8.82,0.00,34.47,1576.81,0x00000000,34.478,34.426,7124.6,0.442,-1.9,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:41:59,8.82,0.00,34.46,1576.86,0x00000000,34.472,34.423,7124.4,0.434,-0.3,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:42:29,8.82,0.00,34.45,1576.80,0x00000000,34.465,34.414,7124.6,0.480,-1.8,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:42:59,8.82,0.00,34.45,1576.81,0x00000000,34.462,34.412,7124.6,0.436,-1.4,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:43:29,8.82,0.00,34.44,1576.84,0x00000000,34.455,34.405,7124.5,0.476,-0.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:43:59,8.82,0.00,34.44,1576.79,0x00000000,34.451,34.402,7124.6,0.534,-1.3,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:44:29,8.82,0.00,34.43,1576.80,0x00000000,34.445,34.397,7124.6,0.558,-0.7,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:44:59,8.82,0.00,34.43,1576.79,0x00000000,34.441,34.391,7124.6,0.493,-1.0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:45:29,8.82,0.00,34.43,1576.74,0x00000000,34.438,34.389,7124.8,0.505,-2.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:45:59,8.82,0.00,34.42,1576.75,0x00000000,34.430,34.380,7124.8,0.568,-1.8,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:46:29,8.82,0.00,34.41,1576.78,0x00000000,34.426,34.376,7124.7,0.411,-0.4,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:46:59,8.82,0.00,34.41,1576.74,0x00000000,34.419,34.371,7124.8,0.537,-1.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:47:29,8.82,0.00,34.40,1576.74,0x00000000,34.416,34.367,7124.8,0.465,-1.3,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:47:59,8.82,0.00,34.40,1576.76,0x00000000,34.411,34.360,7124.7,0.473,-0.4,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:48:29,8.82,0.00,34.40,1576.77,0x00000000,34.408,34.359,7124.7,0.521,0.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:48:59,8.82,0.00,34.39,1576.75,0x00000000,34.402,34.352,7124.8,0.530,-0.2,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:49:29,8.82,0.00,34.38,1576.73,0x00000000,34.394,34.347,7124.8,0.370,-0.5,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:49:59,8.82,0.00,34.38,1576.69,0x00000000,34.392,34.342,7125.0,0.452,-1.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:50:29,8.82,0.00,34.38,1576.71,0x00000000,34.387,34.337,7124.9,0.547,-0.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:50:59,8.82,0.00,34.37,1576.69,0x00000000,34.380,34.331,7125.0,0.552,-1.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:51:29,8.82,0.00,34.36,1576.75,0x00000000,34.377,34.328,7124.8,0.491,0.9,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:51:59,8.82,0.00,34.36,1576.68,0x00000000,34.369,34.321,7125.0,0.444,-1.0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:52:29,8.82,0.00,34.35,1576.65,0x00000000,34.367,34.316,7125.1,0.434,-1.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:52:59,8.82,0.00,34.35,1576.67,0x00000000,34.363,34.313,7125.1,0.469,-0.8,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:53:29,8.82,0.00,34.34,1576.63,0x00000000,34.356,34.308,7125.2,0.535,-1.7,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:53:59,8.82,0.00,34.34,1576.66,0x00000000,34.352,34.302,7125.1,0.411,-0.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:54:29,8.82,0.00,34.33,1576.67,0x00000000,34.346,34.297,7125.1,0.519,-0.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:54:59,8.82,0.00,34.33,1576.66,0x00000000,34.340,34.295,7125.1,0.437,-0.3,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:55:29,8.82,0.00,34.33,1576.63,0x00000000,34.338,34.289,7125.2,0.467,-0.9,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:55:59,8.82,0.00,34.32,1576.59,0x00000000,34.332,34.279,7125.3,0.478,-1.7,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:56:29,8.82,0.00,34.31,1576.63,0x00000000,34.327,34.278,7125.2,0.418,-0.3,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:56:59,8.82,0.00,34.31,1576.62,0x00000000,34.323,34.272,7125.2,0.451,-0.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:57:29,8.82,0.00,34.31,1576.58,0x00000000,34.319,34.269,7125.4,0.554,-1.4,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:57:59,8.82,0.00,34.30,1576.57,0x00000000,34.312,34.262,7125.4,0.475,-1.4,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:58:29,8.82,0.00,34.30,1576.59,0x00000000,34.308,34.258,7125.3,0.515,-0.7,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:58:59,8.82,0.00,34.29,1576.63,0x00000000,34.302,34.253,7125.2,0.445,0.9,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:59:29,8.82,0.00,34.29,1576.59,0x00000000,34.297,34.248,7125.3,0.380,-0.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 03:59:59,8.82,0.00,34.28,1576.53,0x00000000,34.294,34.245,7125.5,0.346,-1.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:00:29,8.82,0.00,34.27,1576.56,0x00000000,34.286,34.234,7125.4,0.499,-0.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:00:59,8.82,0.00,34.27,1576.53,0x00000000,34.282,34.232,7125.5,0.539,-1.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:01:29,8.82,0.00,34.27,1576.51,0x00000000,34.278,34.229,7125.6,0.435,-1.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:01:59,8.82,0.00,34.26,1576.54,0x00000000,34.275,34.225,7125.5,0.487,-0.2,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:02:29,8.82,0.00,34.26,1576.53,0x00000000,34.269,34.220,7125.6,0.379,-0.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:02:59,8.82,0.00,34.25,1576.50,0x00000000,34.265,34.216,7125.7,0.423,-1.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:03:29,8.82,0.00,34.25,1576.46,0x00000000,34.259,34.210,7125.8,0.468,-2.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:03:59,8.82,0.00,34.24,1576.51,0x00000000,34.256,34.206,7125.6,0.526,-0.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:04:29,8.82,0.00,34.24,1576.48,0x00000000,34.248,34.200,7125.7,0.447,-0.7,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:04:59,8.82,0.00,34.23,1576.47,0x00000000,34.245,34.198,7125.7,0.428,-0.8,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:05:29,8.82,0.00,34.23,1576.51,0x00000000,34.240,34.190,7125.6,0.497,0.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:05:59,8.82,0.00,34.22,1576.47,0x00000000,34.234,34.184,7125.8,0.452,-0.7,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:06:29,8.82,0.00,34.22,1576.39,0x00000000,34.232,34.182,7126.1,0.404,-2.8,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:06:59,8.82,0.00,34.21,1576.43,0x00000000,34.225,34.178,7125.9,0.565,-1.4,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:07:29,8.82,0.00,34.21,1576.44,0x00000000,34.223,34.174,7125.9,0.440,-0.9,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:07:59,8.82,0.00,34.21,1576.44,0x00000000,34.217,34.170,7125.9,0.545,-0.7,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:08:29,8.82,0.00,34.20,1576.43,0x00000000,34.212,34.163,7125.9,0.493,-0.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:08:59,8.82,0.00,34.19,1576.41,0x00000000,34.207,34.158,7126.0,0.584,-1.0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:09:29,8.82,0.00,34.19,1576.41,0x00000000,34.203,34.155,7126.0,0.462,-0.7,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:09:59,8.82,0.00,34.18,1576.37,0x00000000,34.197,34.149,7126.1,0.521,-1.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:10:29,8.82,0.00,34.18,1576.40,0x00000000,34.195,34.146,7126.0,0.507,-0.5,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:10:59,8.82,0.00,34.18,1576.37,0x00000000,34.189,34.137,7126.1,0.498,-1.3,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:11:29,8.82,0.00,34.17,1576.35,0x00000000,34.184,34.135,7126.2,0.451,-1.7,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:11:59,8.82,0.00,34.17,1576.34,0x00000000,34.179,34.131,7126.2,0.507,-1.7,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:12:29,8.82,0.00,34.16,1576.35,0x00000000,34.176,34.126,7126.2,0.524,-0.9,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:12:59,8.82,0.00,34.16,1576.37,0x00000000,34.170,34.120,7126.1,0.544,-0.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:13:29,8.82,0.00,34.15,1576.34,0x00000000,34.165,34.115,7126.2,0.426,-0.7,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:13:59,8.82,0.00,34.15,1576.31,0x00000000,34.160,34.111,7126.3,0.498,-1.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:14:29,8.82,0.00,34.15,1576.28,0x00000000,34.160,34.111,7126.4,0.519,-2.3,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:14:59,8.82,0.00,34.14,1576.30,0x00000000,34.152,34.101,7126.4,0.460,-1.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:15:29,8.82,0.00,34.13,1576.28,0x00000000,34.146,34.098,7126.4,0.514,-1.7,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:15:59,8.82,0.00,34.13,1576.34,0x00000000,34.140,34.091,7126.2,0.339,0.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:16:29,8.82,0.00,34.12,1576.30,0x00000000,34.137,34.088,7126.3,0.468,-0.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:16:59,8.82,0.00,34.12,1576.31,0x00000000,34.133,34.084,7126.3,0.602,-0.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:17:29,8.82,0.00,34.12,1576.25,0x00000000,34.129,34.079,7126.5,0.576,-1.7,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:17:59,8.82,0.00,34.11,1576.28,0x00000000,34.123,34.074,7126.4,0.481,-0.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:18:29,8.82,0.00,34.11,1576.25,0x00000000,34.117,34.069,7126.5,0.492,-1.3,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:18:59,8.82,0.00,34.10,1576.28,0x00000000,34.115,34.065,7126.4,0.548,-0.3,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:19:29,8.82,0.00,34.10,1576.22,0x00000000,34.109,34.061,7126.6,0.442,-1.7,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:19:59,8.82,0.00,34.09,1576.22,0x00000000,34.104,34.053,7126.6,0.458,-1.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:20:29,8.82,0.00,34.09,1576.22,0x00000000,34.102,34.051,7126.6,0.564,-1.2,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:20:59,8.82,0.00,34.09,1576.23,0x00000000,34.099,34.049,7126.6,0.444,-0.8,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:21:29,8.82,0.00,34.08,1576.22,0x00000000,34.094,34.046,7126.6,0.555,-1.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:21:59,8.82,0.00,34.07,1576.20,0x00000000,34.086,34.038,7126.7,0.572,-1.3,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:22:29,8.82,0.00,34.07,1576.22,0x00000000,34.084,34.033,7126.6,0.515,-0.3,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:22:59,8.82,0.00,34.07,1576.15,0x00000000,34.080,34.030,7126.9,0.417,-2.4,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:23:29,8.82,0.00,34.06,1576.20,0x00000000,34.077,34.025,7126.7,0.659,-0.6,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:23:59,8.82,0.00,34.06,1576.23,0x00000000,34.072,34.021,7126.6,0.436,0.7,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:24:29,8.82,0.00,34.05,1576.20,0x00000000,34.066,34.017,7126.7,0.444,-0.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:24:59,8.82,0.00,34.05,1576.16,0x00000000,34.061,34.010,7126.8,0.513,-1.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:25:29,8.82,0.00,34.04,1576.16,0x00000000,34.057,34.007,7126.8,0.441,-1.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:25:59,8.82,0.00,34.04,1576.14,0x00000000,34.053,34.003,7126.9,0.475,-1.5,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:26:29,8.82,0.00,34.04,1576.20,0x00000000,34.048,33.996,7126.7,0.363,0.6,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:26:59,8.82,0.00,34.03,1576.11,0x00000000,34.043,33.993,7127.0,0.389,-2.0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:27:29,8.82,0.00,34.03,1576.14,0x00000000,34.038,33.990,7126.9,0.456,-0.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:27:59,8.82,0.00,34.02,1576.14,0x00000000,34.035,33.985,7126.9,0.550,-0.6,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:28:29,8.82,0.00,34.02,1576.12,0x00000000,34.029,33.980,7127.0,0.548,-1.0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:28:59,8.82,0.00,34.01,1576.14,0x00000000,34.025,33.976,7126.9,0.399,-0.3,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:29:29,8.82,0.00,34.01,1576.07,0x00000000,34.019,33.970,7127.1,0.523,-1.9,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:29:59,8.82,0.00,34.00,1576.14,0x00000000,34.016,33.967,7126.9,0.367,0.3,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:30:29,8.82,0.00,34.00,1576.07,0x00000000,34.009,33.959,7127.1,0.410,-1.3,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:30:59,8.82,0.00,34.00,1576.08,0x00000000,34.008,33.960,7127.1,0.458,-0.9,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:31:29,8.82,0.00,33.99,1576.10,0x00000000,34.002,33.953,7127.0,0.455,-0.0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:31:59,8.82,0.00,33.99,1576.06,0x00000000,33.999,33.950,7127.2,0.554,-0.8,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:32:29,8.82,0.00,33.98,1576.11,0x00000000,33.994,33.944,7127.0,0.424,0.8,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:32:59,8.82,0.00,33.98,1576.09,0x00000000,33.989,33.941,7127.1,0.409,0.3,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:33:29,8.82,0.00,33.97,1576.00,0x00000000,33.986,33.937,7127.4,0.523,-2.2,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:33:59,8.82,0.00,33.97,1576.01,0x00000000,33.980,33.931,7127.4,0.432,-1.5,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:34:29,8.82,0.00,33.96,1576.00,0x00000000,33.976,33.927,7127.4,0.489,-1.6,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:34:59,8.82,0.00,33.96,1576.02,0x00000000,33.972,33.922,7127.3,0.528,-0.7,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:35:29,8.82,0.00,33.96,1576.02,0x00000000,33.968,33.917,7127.3,0.512,-0.6,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:35:59,8.82,0.00,33.95,1575.98,0x00000000,33.962,33.913,7127.5,0.437,-1.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:36:29,8.82,0.00,33.95,1575.95,0x00000000,33.957,33.908,7127.6,0.535,-2.0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:36:59,8.82,0.00,33.94,1575.95,0x00000000,33.953,33.902,7127.6,0.415,-1.9,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:37:29,8.82,0.00,33.94,1575.99,0x00000000,33.949,33.899,7127.4,0.449,-0.3,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 04:37:59,8.82,0.00,33.93,1575.93,0x00000000,33.947,33.898,7127.6,0.423,-1.9,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
